[INFO ] [2022-02-12 16:33:13,356] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 13:30:18,046] Test Case 1: Register with empty data
[INFO ] [2022-02-20 13:30:18,046] Step 1: Click Register Link
[INFO ] [2022-02-20 13:30:18,524] Step 2: Click Register Button
[INFO ] [2022-02-20 13:30:18,586] Step 3: Verify all fields and error
[INFO ] [2022-02-20 13:30:18,617]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:30:18,647]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:30:18,678]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:30:18,712]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:30:18,741]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:30:18,743] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 13:30:18,744] Step 1: Click Register Link
[INFO ] [2022-02-20 13:30:19,197] Step 2: Click input invalid email format
[INFO ] [2022-02-20 13:30:19,267] Step 3: Click Register Button
[INFO ] [2022-02-20 13:30:19,307] Step 4: Verify email field
[INFO ] [2022-02-20 13:30:19,336]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-20 13:30:19,431] Post-condition: Close browser
[INFO ] [2022-02-20 13:30:20,736] Test Case 1: Register with empty data
[INFO ] [2022-02-20 13:30:20,737] Step 1: Click Register Link
[INFO ] [2022-02-20 13:30:21,266] Step 2: Click Register Button
[INFO ] [2022-02-20 13:30:21,511] Step 3: Verify all fields and error
[INFO ] [2022-02-20 13:30:21,538]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:30:21,557]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:30:21,574]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:30:21,592]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:30:21,610]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:30:21,611] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 13:30:21,611] Step 1: Click Register Link
[INFO ] [2022-02-20 13:30:21,969] Step 2: Click input invalid email format
[INFO ] [2022-02-20 13:30:22,007] Step 3: Click Register Button
[INFO ] [2022-02-20 13:30:22,727] Step 4: Verify email field
[INFO ] [2022-02-20 13:30:22,744]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-20 13:30:22,782] Post-condition: Close browser
[INFO ] [2022-02-20 13:30:28,286] Test Case 1: Register with empty data
[INFO ] [2022-02-20 13:30:28,286] Step 1: Click Register Link
[INFO ] [2022-02-20 13:30:28,763] Step 2: Click Register Button
[INFO ] [2022-02-20 13:30:28,810] Step 3: Verify all fields and error
[INFO ] [2022-02-20 13:30:28,836]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:30:28,860]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:30:28,885]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:30:28,908]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:30:28,932]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:30:28,933] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 13:30:28,933] Step 1: Click Register Link
[INFO ] [2022-02-20 13:30:29,333] Step 2: Click input invalid email format
[INFO ] [2022-02-20 13:30:29,390] Step 3: Click Register Button
[INFO ] [2022-02-20 13:30:29,425] Step 4: Verify email field
[INFO ] [2022-02-20 13:30:29,447]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-20 13:30:29,552] Post-condition: Close browser
[INFO ] [2022-02-20 13:46:13,083] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 13:46:16,078] Test Case 1: Register with empty data
[INFO ] [2022-02-20 13:46:16,079] Step 1: Click Register Link
[INFO ] [2022-02-20 13:46:16,566] Step 2: Click Register Button
[INFO ] [2022-02-20 13:46:16,619] Step 3: Verify all fields and error
[INFO ] [2022-02-20 13:46:16,648]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:46:16,676]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:46:16,705]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:46:16,732]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:46:16,758]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:46:16,760] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 13:46:16,760] Step 1: Click Register Link
[INFO ] [2022-02-20 13:46:17,175] Step 2: Click input invalid email format
[INFO ] [2022-02-20 13:46:17,238] Step 3: Click Register Button
[INFO ] [2022-02-20 13:46:17,277] Step 4: Verify email field
[INFO ] [2022-02-20 13:46:17,302]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-20 13:46:17,413] Post-condition: Close browser
[INFO ] [2022-02-20 13:55:29,824] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 13:55:32,876] Test Case 1: Register with empty data
[INFO ] [2022-02-20 13:55:32,876] Step 1: Click Register Link
[INFO ] [2022-02-20 13:55:33,360] Step 2: Click Register Button
[INFO ] [2022-02-20 13:55:33,412] Step 3: Verify all fields and error
[INFO ] [2022-02-20 13:55:33,443]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:55:33,470]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:55:33,500]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:55:33,527]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:55:33,554]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:55:33,555] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 13:55:33,555] Step 1: Click Register Link
[INFO ] [2022-02-20 13:55:33,952] Step 2: Click input invalid email format
[INFO ] [2022-02-20 13:55:34,018] Step 3: Click Register Button
[INFO ] [2022-02-20 13:55:34,058] Step 4: Verify email field
[INFO ] [2022-02-20 13:55:34,082]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-20 13:55:34,192] Post-condition: Close browser
[INFO ] [2022-02-20 13:56:39,166] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 13:56:42,083] Test Case 1: Register with empty data
[INFO ] [2022-02-20 13:56:42,083] Step 1: Click Register Link
[INFO ] [2022-02-20 13:56:42,564] Step 2: Click Register Button
[INFO ] [2022-02-20 13:56:42,617] Step 3: Verify all fields and error
[INFO ] [2022-02-20 13:56:42,647]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:56:42,674]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:56:42,700]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:56:42,726]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:56:42,752]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 13:56:42,754] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 13:56:42,754] Step 1: Click Register Link
[INFO ] [2022-02-20 13:56:43,187] Step 2: Click input invalid email format
[INFO ] [2022-02-20 13:56:43,252] Step 3: Click Register Button
[INFO ] [2022-02-20 13:56:43,293] Step 4: Verify email field
[INFO ] [2022-02-20 13:56:43,317]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-20 13:56:43,478] Post-condition: Close browser
[INFO ] [2022-02-20 14:01:55,333] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 14:01:58,313] Test Case 1: Register with empty data
[INFO ] [2022-02-20 14:01:58,314] Step 1: Click Register Link
[INFO ] [2022-02-20 14:01:58,801] Step 2: Click Register Button
[INFO ] [2022-02-20 14:01:58,853] Step 3: Verify all fields and error
[INFO ] [2022-02-20 14:01:58,882]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:01:58,910]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:01:58,938]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:01:58,966]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:01:58,993]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:01:58,994] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 14:01:58,994] Step 1: Click Register Link
[INFO ] [2022-02-20 14:01:59,388] Step 2: Click input invalid email format
[INFO ] [2022-02-20 14:01:59,453] Step 3: Click Register Button
[INFO ] [2022-02-20 14:01:59,493] Step 4: Verify email field
[INFO ] [2022-02-20 14:01:59,516]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:01:59,517] Post-condition: Close browser
[INFO ] [2022-02-20 14:10:13,577] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 14:10:16,576] Test Case 1: Register with empty data
[INFO ] [2022-02-20 14:10:16,576] Step 1: Click Register Link
[INFO ] [2022-02-20 14:10:17,050] Step 2: Click Register Button
[INFO ] [2022-02-20 14:10:17,103] Step 3: Verify all fields and error
[INFO ] [2022-02-20 14:10:17,133]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:10:17,160]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:10:17,188]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:10:17,214]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:10:17,240]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:10:17,337] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 14:10:17,337] Step 1: Click Register Link
[INFO ] [2022-02-20 14:10:17,712] Step 2: Click input invalid email format
[INFO ] [2022-02-20 14:10:17,775] Step 3: Click Register Button
[INFO ] [2022-02-20 14:10:17,815] Step 4: Verify email field
[INFO ] [2022-02-20 14:10:17,840]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:10:17,963] Post-condition: Close browser
[INFO ] [2022-02-20 14:39:00,326] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 14:39:02,468] Test Case 1: Register with empty data
[INFO ] [2022-02-20 14:39:02,468] Step 1: Click Register Link
[INFO ] [2022-02-20 14:39:02,938] Step 2: Click Register Button
[INFO ] [2022-02-20 14:39:02,991] Step 3: Verify all fields and error
[INFO ] [2022-02-20 14:39:03,020]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:39:03,047]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:39:03,075]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:39:03,103]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:39:03,130]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:39:03,212] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 14:39:03,212] Step 1: Click Register Link
[INFO ] [2022-02-20 14:39:03,607] Step 2: Click input invalid email format
[INFO ] [2022-02-20 14:39:03,672] Step 3: Click Register Button
[INFO ] [2022-02-20 14:39:03,710] Step 4: Verify email field
[INFO ] [2022-02-20 14:39:03,734]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:39:03,827] Post-condition: Close browser
[INFO ] [2022-02-20 14:40:12,917] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 14:40:15,831] Test Case 1: Register with empty data
[INFO ] [2022-02-20 14:40:15,831] Step 1: Click Register Link
[INFO ] [2022-02-20 14:40:16,336] Step 2: Click Register Button
[INFO ] [2022-02-20 14:40:16,389] Step 3: Verify all fields and error
[INFO ] [2022-02-20 14:40:16,421]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:40:16,450]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:40:16,478]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:40:16,504]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:40:16,531]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:40:16,616] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 14:40:16,616] Step 1: Click Register Link
[INFO ] [2022-02-20 14:40:17,008] Step 2: Click input invalid email format
[INFO ] [2022-02-20 14:40:17,073] Step 3: Click Register Button
[INFO ] [2022-02-20 14:40:17,113] Step 4: Verify email field
[INFO ] [2022-02-20 14:40:17,137]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:40:17,240] Post-condition: Close browser
[INFO ] [2022-02-20 14:47:37,081] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 14:47:40,047] Test Case 1: Register with empty data
[INFO ] [2022-02-20 14:47:40,048] Step 1: Click Register Link
[INFO ] [2022-02-20 14:47:40,504] Step 2: Click Register Button
[INFO ] [2022-02-20 14:47:40,556] Step 3: Verify all fields and error
[INFO ] [2022-02-20 14:47:40,587]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:47:40,615]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:47:40,642]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:47:40,668]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:47:40,694]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:47:40,774] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 14:47:40,774] Step 1: Click Register Link
[INFO ] [2022-02-20 14:47:41,152] Step 2: Click input invalid email format
[INFO ] [2022-02-20 14:47:41,216] Step 3: Click Register Button
[INFO ] [2022-02-20 14:47:41,256] Step 4: Verify email field
[INFO ] [2022-02-20 14:47:41,281]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:47:41,413] Post-condition: Close browser
[INFO ] [2022-02-20 14:49:31,668] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 14:49:33,777] Test Case 1: Register with empty data
[INFO ] [2022-02-20 14:49:33,777] Step 1: Click Register Link
[INFO ] [2022-02-20 14:49:34,268] Step 2: Click Register Button
[INFO ] [2022-02-20 14:49:34,321] Step 3: Verify all fields and error
[INFO ] [2022-02-20 14:49:34,351]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:49:34,379]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:49:34,406]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:49:34,433]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:49:34,460]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:49:34,554] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 14:49:34,554] Step 1: Click Register Link
[INFO ] [2022-02-20 14:49:34,966] Step 2: Click input invalid email format
[INFO ] [2022-02-20 14:49:35,029] Step 3: Click Register Button
[INFO ] [2022-02-20 14:49:35,067] Step 4: Verify email field
[INFO ] [2022-02-20 14:49:35,092]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:49:35,197] Post-condition: Close browser
[INFO ] [2022-02-20 14:51:10,457] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 14:51:13,360] Test Case 1: Register with empty data
[INFO ] [2022-02-20 14:51:13,361] Step 1: Click Register Link
[INFO ] [2022-02-20 14:51:13,854] Step 2: Click Register Button
[INFO ] [2022-02-20 14:51:13,907] Step 3: Verify all fields and error
[INFO ] [2022-02-20 14:51:13,937]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:51:13,964]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:51:13,992]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:51:14,018]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:51:14,045]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:51:14,126] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 14:51:14,126] Step 1: Click Register Link
[INFO ] [2022-02-20 14:51:14,541] Step 2: Click input invalid email format
[INFO ] [2022-02-20 14:51:14,607] Step 3: Click Register Button
[INFO ] [2022-02-20 14:51:14,647] Step 4: Verify email field
[INFO ] [2022-02-20 14:51:14,671]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:51:14,768] Post-condition: Close browser
[INFO ] [2022-02-20 14:51:53,096] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 14:51:55,140] Test Case 1: Register with empty data
[INFO ] [2022-02-20 14:51:55,140] Step 1: Click Register Link
[INFO ] [2022-02-20 14:51:55,606] Step 2: Click Register Button
[INFO ] [2022-02-20 14:51:55,659] Step 3: Verify all fields and error
[INFO ] [2022-02-20 14:51:55,690]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:51:55,717]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:51:55,745]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:51:55,771]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:51:55,797]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:51:55,888] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 14:51:55,888] Step 1: Click Register Link
[INFO ] [2022-02-20 14:51:56,304] Step 2: Click input invalid email format
[INFO ] [2022-02-20 14:51:56,368] Step 3: Click Register Button
[INFO ] [2022-02-20 14:51:56,407] Step 4: Verify email field
[INFO ] [2022-02-20 14:51:56,432]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 14:51:56,519] Post-condition: Close browser
[INFO ] [2022-02-20 15:01:33,017] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 15:01:36,037] Test Case 1: Register with empty data
[INFO ] [2022-02-20 15:01:36,038] Step 1: Click Register Link
[INFO ] [2022-02-20 15:01:36,525] Step 2: Click Register Button
[INFO ] [2022-02-20 15:01:36,578] Step 3: Verify all fields and error
[INFO ] [2022-02-20 15:01:36,610]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:01:36,637]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:01:36,664]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:01:36,691]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:01:36,717]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:01:36,803] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 15:01:36,803] Step 1: Click Register Link
[INFO ] [2022-02-20 15:01:37,227] Step 2: Click input invalid email format
[INFO ] [2022-02-20 15:01:37,291] Step 3: Click Register Button
[INFO ] [2022-02-20 15:01:37,329] Step 4: Verify email field
[INFO ] [2022-02-20 15:01:37,355]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:01:37,451] Post-condition: Close browser
[INFO ] [2022-02-20 15:02:52,807] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-20 15:02:55,734] Test Case 1: Register with empty data
[INFO ] [2022-02-20 15:02:55,734] Step 1: Click Register Link
[INFO ] [2022-02-20 15:02:56,223] Step 2: Click Register Button
[INFO ] [2022-02-20 15:02:56,277] Step 3: Verify all fields and error
[INFO ] [2022-02-20 15:02:56,307]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:02:56,335]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:02:56,363]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:02:56,390]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:02:56,418]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:02:56,502] Test Case 2: Register with invalid email
[INFO ] [2022-02-20 15:02:56,502] Step 1: Click Register Link
[INFO ] [2022-02-20 15:02:56,904] Step 2: Click input invalid email format
[INFO ] [2022-02-20 15:02:56,968] Step 3: Click Register Button
[INFO ] [2022-02-20 15:02:57,008] Step 4: Verify email field
[INFO ] [2022-02-20 15:02:57,032]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:02:57,156] Post-condition: Close browser
[INFO ] [2022-02-20 15:31:14,259]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:31:14,286]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:31:14,313]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:31:14,340]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:31:14,366]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:31:14,900]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:32:05,337]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:32:05,365]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:32:05,390]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:32:05,416]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:32:05,442]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-20 15:32:06,700]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-21 22:23:21,493]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 22:23:21,537]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-21 22:23:26,585]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-21 22:28:10,569]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 22:28:10,587]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-21 22:28:15,645]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-21 22:37:46,231]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 22:37:46,258]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 22:37:46,285]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 22:37:46,311]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 22:37:46,336]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 22:37:46,860]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-21 22:55:23,865]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 22:55:23,882]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-21 22:55:28,929]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-21 23:03:30,633]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 23:03:30,652]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 23:03:35,679]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-21 23:14:39,382]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 23:14:39,400]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 23:14:44,448]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-21 23:16:43,486]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 23:16:43,505]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 23:16:48,547]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-21 23:18:19,083]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 23:18:19,105]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 23:18:24,162]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-21 23:19:57,940]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 23:19:57,960]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 23:20:03,002]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-21 23:25:37,089]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 23:25:37,108]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-21 23:25:42,155]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-26 22:29:05,705]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-26 22:29:05,796]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-26 22:29:10,839]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-27 00:24:51,019] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-27 00:24:54,108] Test Case 1: Register with empty data
[INFO ] [2022-02-27 00:24:54,108] Step 1: Click Register Link
[INFO ] [2022-02-27 00:24:54,629] Step 2: Click Register Button
[INFO ] [2022-02-27 00:24:54,681] Step 3: Verify all fields and error
[INFO ] [2022-02-27 00:24:54,711]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 00:24:54,737]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 00:24:54,765]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 00:24:54,790]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 00:24:54,817]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 00:24:54,850] Test Case 2: Register with invalid email
[INFO ] [2022-02-27 00:24:54,850] Step 1: Click Register Link
[INFO ] [2022-02-27 00:24:55,248] Step 2: Click input invalid email format
[INFO ] [2022-02-27 00:24:55,315] Step 3: Click Register Button
[INFO ] [2022-02-27 00:24:55,353] Step 4: Verify email field
[INFO ] [2022-02-27 00:24:55,379]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 00:24:55,403] Post-condition: Close browser
[INFO ] [2022-02-27 01:21:23,524] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-27 01:21:26,616] Test Case 1: Register with empty data
[INFO ] [2022-02-27 01:21:26,616] Step 1: Click Register Link
[INFO ] [2022-02-27 01:21:27,092] Step 2: Click Register Button
[INFO ] [2022-02-27 01:21:27,145] Step 3: Verify all fields and error
[INFO ] [2022-02-27 01:21:27,174]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 01:21:27,202]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 01:21:27,230]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 01:21:27,256]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 01:21:27,282]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 01:21:27,315] Test Case 2: Register with invalid email
[INFO ] [2022-02-27 01:21:27,316] Step 1: Click Register Link
[INFO ] [2022-02-27 01:21:27,722] Step 2: Click input invalid email format
[INFO ] [2022-02-27 01:21:27,786] Step 3: Click Register Button
[INFO ] [2022-02-27 01:21:27,825] Step 4: Verify email field
[INFO ] [2022-02-27 01:21:27,850]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 01:21:27,852] Post-condition: Close browser
[INFO ] [2022-02-27 09:57:37,888]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 09:57:37,942]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 09:57:37,970]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 09:57:37,996]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 09:57:38,023]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 09:57:38,613]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-27 10:07:31,844]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 10:07:31,872]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 10:07:31,899]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 10:07:31,926]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 10:07:31,952]  -------------------------- PASSED -------------------------- 
